# Midas (MGC 24H Gold Book (5 legs)) - best return-on-drawdown window 02 Jan 2026 to 01 Sep 2026 - closed trades at Multiplier 4 - hypothetical backtested results, commissions and slippage modeled
exit_day,entry_px,exit_px,net_pnl_usd
21 Jan 26,5035.7,5047.6,470.0
21 Jan 26,5007.7,5020.4,502.0
21 Jan 26,5007.7,5033.1,1010.0
21 Jan 26,5028.3,5041.0,502.0
21 Jan 26,5027.9,5046.0,718.0
21 Jan 26,5027.9,5039.8,470.0
21 Jan 26,5047.5,5041.8,222.0
21 Jan 26,5041.8,5017.6,-974.0
21 Jan 26,4973.1,4982.8,382.0
21 Jan 26,4973.1,4982.8,382.0
21 Jan 26,4987.7,4997.4,382.0
21 Jan 26,4936.2,4945.9,382.0
21 Jan 26,4936.2,4945.9,382.0
21 Jan 26,4953.0,4943.0,394.0
22 Jan 26,4953.0,4982.5,-1186.0
22 Jan 26,4996.8,4976.3,-826.0
22 Jan 26,4996.8,4976.3,-826.0
22 Jan 26,4986.2,4996.2,788.0
22 Jan 26,4996.2,5029.8,-1350.0
23 Jan 26,5107.9,5098.4,374.0
23 Jan 26,5105.7,5145.5,-1598.0
23 Jan 26,5140.5,5148.7,-334.0
26 Jan 26,5234.2,5254.3,798.0
26 Jan 26,5234.2,5246.1,470.0
26 Jan 26,5256.8,5231.8,-1006.0
26 Jan 26,5251.0,5229.4,-870.0
26 Jan 26,5251.0,5229.4,-870.0
26 Jan 26,5236.3,5243.0,-274.0
26 Jan 26,5216.9,5232.6,622.0
26 Jan 26,5216.9,5228.8,470.0
27 Jan 26,5229.1,5219.4,382.0
27 Jan 26,5243.4,5261.5,718.0
27 Jan 26,5243.4,5255.3,470.0
27 Jan 26,5246.5,5257.5,434.0
27 Jan 26,5229.2,5255.9,1062.0
28 Jan 26,5456.4,5423.5,-1322.0
28 Jan 26,5418.6,5432.8,562.0
28 Jan 26,5418.6,5430.5,470.0
28 Jan 26,5415.7,5451.2,1414.0
28 Jan 26,5457.0,5447.3,382.0
28 Jan 26,5457.0,5503.3,-1858.0
